Firm;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004
NV;56988.4322773778;53731.2992762928;69190.5100959756;73501.5043315054;73822.016017982;86351.4888513774;75918.3921895687;87810.9575026679;76450.2857540246;94865.6415382435;92231.4108309391;100517.248848408;94110.2847986004;102211.117695126;100016.389790369;104129.745578413;116853.877965714;121686.133515633;122073.59373398;134958.38605362;140256.434036193;137711.52141028;144939.012923617;146044.653522246;169151.83586296;162890.604954903;161792.131195682;162825.825584534;154323.483649508;176459.804523348;175222.017174407;146279.816965526;140251.240237522;168683.908077222;163431.483034744;178533.640731046;186859.513563788;190535.847855412;197332.249779772;189474.73717798;214988.530103312;192500.770300691;182411.585541124;178135.833764153;188305.917192428
NY;1339370.47898073;1391491.79551731;1321426.08155061;1386119.87914409;1292680.19175927;1350172.72414542;1381271.80828371;1504012.26240212;1375621.58762132;1390056.6201438;1448355.83306243;1463831.42380911;1160008.85113486;1338305.01778236;1473664.13750449;1526289.4439832;1462064.460661;1478521.90543806;1561064.45835761;1629578.80046632;1716789.06497332;1659592.73279113;1648266.84583576;1589955.81974219;1688402.23131851;1716508.02728841;1656745.66201767;1651083.6397836;1479358.61034224;1545427.60784498;1599516.52769888;1569141.65872308;1454286.70925937;1503543.81181823;1586501.47331021;1512906.37930122;1454126.11360332;1544734.42826401;1568415.39316292;1585238.74315348;1577923.01440271;1629077.65931482;1565675.33445451;1620099.63440528;1597259.94643373
OH;1909643.84371386;1791583.5266454;1801012.0102565;1903832.99835058;1763661.12654058;1894317.25415683;2073332.84430789;1979647.35838631;2132817.2632709;1995148.7114413;2041455.79655702;2444197.72508737;2265780.7875465;2103716.48710515;2322333.75523894;2724336.90721955;2906511.76653873;3068479.25806593;3016291.4081314;3305741.63589766;3345873.23282872;2832338.11555248;3328931.07399994;2424792.06996565;3406062.03646023;3869419.33350549;3567441.60710816;3251768.94571699;2471007.0232003;3145405.63920075;3507195.6271569;2991487.36011154;3762771.83579267;3287479.20919224;3925344.46565885;3430708.37321241;3114418.29043891;3913380.00934457;3946783.82033867;3460030.36321846;4010997.92573163;3810870.61728035;3063195.78054851;3823084.17735258;4036151.60224716
OK;1163877.0275332;1037960.03829463;802989.760916395;827491.199453188;907600.722324675;1180317.33689869;934686.514511536;916501.413933391;1052662.2502348;1101450.99796742;1009454.4286619;840466.351407166;978260.060279845;1437477.21309614;1154922.76945572;1325190.41702556;1196929.09222252;1407094.51240277;1253029.94935484;1733482.48639355;1343546.25074595;1372228.4325673;1639252.37462957;1242807.03107098;1382451.07817868;1406193.76900409;1338013.98907452;1265882.26775362;1470228.33441145;1447633.0899182;1570835.31059899;1343138.22398158;1516869.13814673;1447903.15001688;1414752.72222963;1159070.27578458;1219813.94926079;1534710.82082612;1426521.86790982;1495162.87870497;1303626.77892805;1217421.01567185;1349108.74665929;1558820.68375074;1644054.0601018
OR;695822.542192751;716040.831163787;785800.129454361;795117.537188677;805161.405504398;836167.587192172;845241.153129195;884877.153669748;829208.136447022;942433.382605263;907196.081214222;983335.669554732;928729.421979456;960620.567039226;1019301.33524785;1106064.17716051;1186402.45316999;1205689.64865931;1234736.33021299;1312345.92604127;1488268.61038541;1516763.66060346;1438700.20769768;1444160.80466195;1550134.83048071;1466854.85094849;1523160.79754688;1671302.08142404;1811330.93731738;1784352.26560914;1920107.14738255;1879229.96808263;1831426.84491299;2026929.93325835;2063729.08198651;2100410.98583862;2179353.77527985;2396202.60837549;2405833.38869677;2432098.96175027;2451340.08569137;2432033.0304111;2369073.81511379;2530973.91768724;2593423.56463296
PA;1116554.90693059;1145909.39431508;991266.252689032;1056010.3732678;1062620.87012002;1096890.96441143;951828.774412797;1214587.77101548;1149674.74373645;1206737.12368338;1243778.3269095;1250510.94610755;1118728.61020671;1256374.3529325;1322747.12471272;1364118.26101337;1437858.92960762;1474222.84220742;1531337.34803035;1546383.74120368;1443412.32015494;1665322.77201003;1716524.56878866;1500760.91711926;1891497.71573442;1943059.37938453;1834691.91452377;1773974.16027097;1566772.01380037;1754427.37747287;1813367.58354952;1567392.17908866;1915720.96854855;1778032.97751406;1874640.58223044;1750626.47690556;1922230.410803;1843073.08348076;1881363.95575813;1630903.22427962;2034536.09623366;1808076.42405082;1718562.92432845;1907098.19490736;2040161.73162716
RI;27786.6211080987;27653.0365219143;29289.3543451241;28727.0488436989;27613.7085689529;26406.7738463557;26816.4184923328;24481.1782799209;24272.3393900168;23099.6664586338;24740.3022194265;24802.9471984356;21671.7477333751;24402.8455057852;22522.3134320813;29764.4158527105;27473.8359863;25257.9702475425;27379.7217166167;26500.3471587592;26035.7632082826;25216.1701033463;35784.1450294016;37210.812848537;38339.3785464983;48925.7708555463;47952.9211628723;47518.711857487;45646.7517277012;40554.5076266716;35452.0385302484;37037.3522235828;27534.7945697213;29942.0958230767;30677.3871336982;30915.55601902;33512.3867998562;33751.4187210883;33562.2648455535;31800.7471918027;33816.9698650564;34738.4129234522;35030.1671274438;35187.9042432366;36548.3726163497
SC;803930.496263256;819670.119982973;862156.34934561;856923.74336655;850198.455745151;866246.095846553;725787.355218293;794919.322191641;672378.888432198;743806.563699731;698309.071704887;812698.422530391;727763.506264469;785836.489273775;848784.016411698;935758.439955956;814568.312215605;758301.725759693;849951.309423688;907872.731377536;696776.969273034;933674.380878164;946553.724616231;646336.736278181;890462.103674891;832249.395237389;606733.330032243;702830.647345664;738550.866497707;829350.720514469;690788.141578075;777050.405449026;832329.790908035;701559.209266954;945057.696766362;857057.121940292;864351.925821223;926085.545766437;776132.947823724;772674.532999077;828880.074824097;851683.360801711;780438.378615488;853298.738246142;897591.147278463
SD;1221888.21284783;977263.797488664;1150759.48477544;1194690.18898312;973592.226311589;1164357.58219637;1161577.78720104;1319407.77307797;1365937.5632896;1351225.13455967;1208537.94946003;1552654.78748567;1612222.26231183;1602908.40956575;1230528.32584114;1334805.15787427;713481.728089138;1671237.69935206;1860563.0077672;1937710.06861981;1558529.09352157;1886404.95624687;2277703.12324834;1791623.74239464;2386227.01467738;2374999.51728116;2488060.40488848;2354401.44976999;1322984.30730831;1877084.19354755;2430785.41273045;2445966.92653691;2621428.05358068;2100083.2272256;3056164.47994359;2421140.43668531;3207529.3178661;3094632.57221563;3651773.62272999;3594104.43662011;3667917.48895588;3405494.30682895;2561044.86612672;3274498.12180488;3795873.20993583
TN;952806.840864402;994429.018360155;927060.03280736;1023294.63215608;1114061.04934037;1063293.02673182;905600.909061469;841838.856524718;872218.860678435;940201.699424743;902279.573180376;1035739.7302302;1017386.10909629;1037497.8526803;943802.175569464;1069356.05104162;1155382.89712879;1188147.61553937;1243632.44854589;1319102.33271832;1096485.82851991;1502243.88468259;1555785.36114524;1029060.318745;1492485.94627621;1566773.45366703;1238565.20800057;1284382.22875478;1229116.90447206;1314824.1180074;1360811.98259168;1351768.47677619;1660268.11199064;1489271.0148666;1719602.73168936;1622524.2916679;1696115.21457776;1609077.2961765;1572463.28964162;1436492.11812264;1491900.09760616;1626226.54405086;1584173.24585697;1892575.65954;1706469.62178251
TX;3393756.9072475;3315340.86577153;3094946.5085093;3448559.91864094;3201798.79542699;3610981.72298799;3605114.65314614;3186627.53156519;3595615.14331862;3388750.31204679;3348455.57585723;2862288.92274244;3380194.39458739;4507399.68113118;3459858.07003862;4180539.5452327;4200020.34387975;4484125.84950112;4060757.1348363;5077165.8402373;4077619.39955653;5126803.83360832;4959620.01285515;4039338.80337815;3936535.41315139;4756550.1677244;4165976.36458514;3880228.9040748;4240037.94864012;4710700.86698512;4364680.25036399;4873235.30344787;5128773.91905402;5283820.38148965;5122927.03184562;4355237.38212067;4820644.13506639;5311512.69072208;4981312.65451415;5966374.04087039;4482212.62265719;5056448.04147564;5445037.95537425;5615689.71679962;5954021.4011294
UT;187901.633289541;176673.778694036;204974.268575843;199953.868440516;197871.815520441;212711.420476668;201494.794844525;239159.827062403;225687.873969374;227848.545641363;233454.169647896;239586.199436903;224628.827837477;249051.177251395;260657.977152834;263409.268422374;269751.480124174;255381.435024704;282209.712011204;309760.697372436;309998.021653709;328334.014723431;329832.282731395;314814.296538112;324792.732571846;322794.296211343;324376.231732571;338293.17899158;320879.887870192;303453.158788475;317453.325641535;329693.068823946;343725.325385616;368404.679699229;370947.392196098;385923.018064001;378368.584915932;400162.565224408;397847.161482002;392294.908337388;383270.187318756;364881.606650678;328571.976294839;359387.588721176;365168.216823343
VA;886887.141659051;918807.678946967;949972.812759649;741043.706039823;869958.615393041;865145.499155152;778820.681984365;882923.455530257;870227.873480914;913171.679172028;879031.041830714;887705.209491422;886855.779382328;954387.30904272;967184.081086634;982208.236937273;938584.152763919;816553.71462371;989858.044016416;972699.507655668;801465.570097147;1086952.9439169;1075841.42772545;787570.877582695;1089420.02942403;989770.097209713;790375.363398908;829026.991705802;928395.445981618;1043346.13608408;1088106.30518755;1024269.3239607;1151955.68685396;960181.986286836;1102321.06147424;1102923.50612961;1173427.58969951;1066757.0824187;1052755.18027883;1021002.95186945;1159101.71102735;1134309.50019813;1000511.82747811;1119956.29240192;1206862.42532379
VT;133151.923801394;137411.751517655;130651.809999902;128107.697265009;123693.09177766;111294.398075056;134109.324191209;132161.052161439;122534.901049556;123433.644943034;126035.53872859;138463.200109028;122959.167508845;121343.022323937;123637.935992657;126168.396645592;137860.364011652;121070.748655317;139772.472859979;141179.015591113;137997.028229828;148067.316601476;144269.812444746;148721.738307878;144181.120849481;146236.996622822;136952.96927224;128107.57110754;120701.186598302;131698.671453876;134517.375969142;128515.218129989;150513.778283404;119914.205096836;134365.858728917;125197.309919553;125546.104644944;134356.807982873;128758.613249924;119279.421568136;116693.732655611;112067.872973719;125860.358987831;128251.912686401;123817.525176076
WA;1133809.91563121;1136718.83500291;1232909.78552676;1347168.81653286;1402089.57129261;1379036.2034891;1497750.63715504;1631928.20841245;1545782.43320497;1573625.72266087;1583469.56197398;1740451.4993468;1774930.27776951;1653059.72700624;1846661.56046816;2145861.22313757;2219452.25161427;2003832.60053543;2272491.01629439;2207100.77819211;2545745.29406935;2639671.68149878;2538990.87835694;2747008.77722002;2710918.26515955;2459560.71300271;2460588.86311084;2728090.96168057;2908622.97353131;2861097.98890171;3187177.4955709;2950813.78478776;3012456.06827905;3518683.47437984;3449908.8681407;3693493.83619397;3631596.41375864;3868507.5727242;3862914.3593624;3815492.76314747;3868356.24057548;3784480.80599022;3642263.33891261;3708054.0506197;3837437.99270624
WI;1649941.55850274;1768121.36834614;1816086.59472904;1659619.14204027;1604751.6650779;1723978.39156088;1859012.14067444;1872961.31172514;2013960.7487367;1885589.48979664;1924077.26209361;2233223.00096055;2094652.4051152;1988927.89751342;1971289.6168114;2136542.81150993;1809040.41229468;2607336.10690934;2533538.24075511;2702724.51539826;2761509.34062326;2872855.65254968;3055755.06275599;2473536.67473643;2947676.54758166;2884987.49829964;2857763.53774559;2618257.86523251;1560037.99561036;2560426.50189969;2851282.61375123;2950131.8539876;2577969.90304008;2224356.15701529;3030830.42807028;2693669.70408174;2665462.27533438;3004790.07829544;3040907.22721027;3216540.61107601;3064941.14442904;2877041.33604976;3141428.68560313;2958548.80856927;2945248.229424
WV;157184.396138;154561.34742813;145409.184938675;136785.701738123;137602.204523626;128738.551929655;102603.956232812;139691.851119209;135139.078155053;137673.138986308;141077.854935182;149916.508490199;146202.468313749;153648.70618548;148573.593174171;152731.438079612;138172.995711428;131606.829839746;146230.117636973;135565.837933413;151989.101787281;137048.40353939;150058.706300029;142778.820999317;168696.681451686;181860.158454433;146162.614945168;145427.509038452;128434.830654554;151692.687608664;162914.171093788;139739.861237684;172378.18304944;159089.497114817;161275.443280701;155099.721828933;157310.201435818;162298.593528271;163333.25067403;134557.552391747;176304.449902073;167935.527773934;166868.89172498;173297.070838633;178306.005103714
WY;176611.045409503;190966.005720834;190855.062403582;214552.071982398;204781.590693598;185598.163993235;191675.142292814;251989.051078943;243065.051043733;239285.364605738;242083.660811311;263427.617564375;265564.808766065;255824.632884197;241337.850981237;267777.037432329;288400.321579372;241482.696760372;286836.805635116;287469.538443649;284268.399053452;315281.182366181;310397.134555872;303476.780669869;305284.095177523;271175.732093499;334710.43961969;315008.810276388;270655.794398683;271344.378948586;311121.647633103;355800.755536449;302479.180521698;337620.288870452;283784.304763889;354845.883469051;318956.681200342;356311.21062047;341186.797328132;376203.443857468;317123.582393595;279032.548712756;228245.761025962;315607.051186117;290957.907100433
