Firm;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004
MN;1107445.56052553;1107542.78759454;1107758.305361;1106947.97647664;1104238.15223416;1098543.95930436;1089850.39221583;1078291.49497551;1063995.67606211;1047132.33178489;1028328.49811091;1009875.46878678;994502.365238282;984909.594487601;983720.655621093;992217.017902795;1006361.31173591;1020863.61132262;1030469.04565585;1031311.58076506;1025263.86767751;1015653.40907579;1005861.69381576;998575.261919465;993488.780075708;989518.281816407;985509.768932127;980333.922825251;973376.928885765;965870.814538508;959423.293172211;955378.924651441;954900.913330302;958649.103587062;965500.096015053;974032.641052714;982859.760275126;990654.017208607;996363.758102833;1000175.3355166;1002534.31768305;1003900.48653435;1004731.79977441;1005491.54643812;1006185.47666493
MO;1062969.05985231;1057420.80969904;1053451.62946363;1052240.46447564;1054653.06900028;1060893.44877804;1068298.06769428;1073730.59709697;1074122.42516083;1066543.20514012;1049675.26003741;1027181.74416256;1003906.77159559;984385.318382982;973056.175474707;972520.579413629;978966.278122984;987044.047361579;991397.154187291;988179.753527662;979510.278242558;969039.819692115;960490.026146572;956705.152418258;956766.921154634;958756.317269246;960708.934920102;960599.510834242;957044.460584359;951432.469174144;945880.923740502;942433.234836683;943117.769186221;949177.027013644;959014.326512719;970386.22376998;981098.385120532;988949.860822204;992297.555372898;991618.761791794;987861.096453468;981982.481685388;974978.588819037;967866.484814327;960653.222719484
MS;648484.352947549;643499.893700597;640099.985810286;636651.506714415;631757.444806604;624198.482675016;614280.363479398;602532.257722426;589510.893735777;575929.54033676;562484.055505319;549569.192628502;537525.17204259;526720.563245482;517480.543147945;509915.461107277;503568.098108152;497809.083308695;492051.221564955;485817.031795081;478809.432435809;470701.409590419;461048.580854205;449556.897767851;436788.535787407;423565.44328447;410750.998084682;399239.283948235;389904.666673289;383218.226767914;379501.204237788;379010.140301436;381979.648867383;388416.829638101;397225.100282325;406958.850630906;416032.08446125;422713.850843342;425601.102866424;424993.931386799;421673.756590088;416470.070851705;410259.144842176;403940.901059451;397527.349825101
MT;1706211.59975107;1718043.65987967;1726460.54452732;1730190.9488147;1727616.75605088;1717858.94318142;1702357.1660148;1683680.5794065;1664653.53277013;1648377.18628291;1637333.5318286;1630760.16814932;1627288.86651547;1625501.75580499;1624025.78190809;1621662.40055587;1617769.14794652;1611934.28546776;1603694.43787406;1592769.64942553;1580378.16564088;1568296.79457041;1558615.04695901;1552913.73034526;1550574.778719;1550421.74523352;1551447.65167114;1552950.05173723;1554428.48016915;1555341.48460349;1555092.65377703;1553023.71311466;1548528.16562587;1541211.56676403;1532082.75574464;1522614.8698194;1514557.40221542;1509718.5347636;1509409.09046698;1512917.99747119;1519014.1022004;1526552.22477379;1534490.17337096;1541974.16623467;1548662.21913585
NC;585263.535965291;574217.010759637;564339.361384942;554521.230497352;543532.49303921;530534.236633183;515658.125159329;499400.756081315;482352.542399992;465130.550871442;448470.888097907;433298.200335534;420512.716548562;411062.135588139;405852.264783582;405172.087518173;407190.904002277;409567.91491622;410033.002684744;406962.604594338;401038.216134003;393493.82617422;385562.767215079;378229.86950824;371556.726914016;365371.734343501;359530.233923764;353876.148660213;348384.739602889;343428.717045233;339529.146393524;337235.439169211;337091.564554508;339366.494990474;343250.388206633;347684.642514296;351627.343280177;354060.78246644;354213.877074798;352310.466640857;348830.214585453;344250.766917322;339074.897613407;333790.521197777;328434.259430925
ND;1290007.65770138;1295826.26004871;1303024.35713803;1310671.98428134;1317902.50840991;1324464.41312412;1329609.52476282;1332962.24458221;1334053.27356786;1332429.12691495;1328086.60822611;1322115.70339148;1315793.64448738;1310495.9274035;1307594.72028651;1308030.33153507;1309731.69313975;1309798.96225275;1305082.35193969;1293635.76527568;1278248.32838402;1262887.99375923;1251502.22109615;1246944.6598356;1247796.15651502;1251544.42619688;1255694.37584465;1257662.35476534;1255619.75712687;1250486.68039411;1243943.34910719;1237643.67073717;1233235.47634039;1231905.62738302;1232974.12914929;1235335.62159529;1237849.74728957;1239423.03920251;1239220.96917221;1237423.21135524;1234480.78662682;1230801.43986284;1226824.64981849;1222948.41494618;1219174.32289862
NE;1586702.90016757;1591546.50877565;1595087.29812244;1595820.93861227;1592020.97493236;1583031.76694656;1570276.81898564;1556298.20808934;1543273.65656023;1533677.03711588;1529098.00892248;1529062.50704828;1532456.20301249;1538332.31700174;1545604.35077914;1553043.77247256;1558429.23800075;1559311.03440049;1553332.55380961;1539542.93881906;1522205.18696798;1506599.57488556;1497753.85383194;1498942.7944719;1507210.29220251;1518199.25700419;1527785.95625946;1531883.72557068;1527660.83549777;1517312.34792681;1504450.97863973;1493169.14575688;1487943.04887322;1492020.75105537;1503363.0159971;1518604.30013427;1534413.52538807;1547640.07407989;1555916.27133472;1559728.76577978;1560233.22382885;1558529.98336603;1555765.06899035;1553049.77516387;1550391.14554105
NH;52150.3451754075;50035.4423328313;48013.0381676626;45868.6459592182;43436.283792647;40573.6418686643;37477.8588955692;34342.6705071481;31380.0562219046;28796.71278694;26776.439771814;25291.4028347194;24259.1698813205;23578.2347425016;23151.2884307588;22897.5936234571;22771.4261581531;22719.3632338237;22676.3588247682;22588.3409185152;22445.0768939801;22245.9375544836;21980.8644920004;21632.7118151222;21200.4286075319;20692.2214882824;20122.2868483989;19505.4426643355;18868.4788452396;18289.2759578557;17857.1742926763;17662.2138114117;17795.8132396422;18308.2665907822;19082.6380002682;19959.5890470395;20780.3422873616;21382.8990272964;21640.1384219839;21576.9109212735;21257.7308909477;20751.4995958582;20132.5265169373;19481.0181625965;18798.4466049948
NJ;199111.854999312;191339.794515486;185702.697541867;181467.097008323;178028.82834718;174926.450268902;171924.371613302;168834.995836218;165555.17814584;161955.372546102;158016.966733208;154167.417108516;150876.063546728;148659.069067353;148077.40047823;149476.417593722;151990.739959339;154368.770880546;155263.308488051;153670.997978671;150294.955604043;146310.29147431;142911.06284732;141014.276611677;140349.073954818;140351.470613805;140452.643975883;140064.342439876;138737.893173518;136695.462058134;134381.200729013;132288.045102988;130920.51457339;130593.837183834;130938.559154314;131444.635362771;131678.593797012;131275.965058676;129992.41151715;127903.991954326;125138.296697683;121830.313519791;118162.45901631;114359.926173346;111209.833963093
NM;1276585.17536676;1274057.76830331;1276862.43206981;1282456.98251611;1286525.35128149;1282077.75188426;1270469.29100362;1255530.86381181;1240062.97325148;1226729.35058602;1218385.26435502;1216602.63302461;1221476.87531877;1231511.99606953;1243790.37013101;1255675.16634749;1266051.15481678;1274718.22279889;1281272.2715504;1284873.95022281;1285335.5023732;1283117.03061247;1278943.22545555;1274025.22702223;1269885.32905859;1267269.03500172;1266453.8230936;1267706.42033598;1270737.05234277;1274461.19949564;1277880.889073;1280439.38494376;1281691.98658757;1281491.17695359;1280309.27557098;1278508.35334107;1276188.95666036;1273117.25779159;1268916.28110512;1263507.33186541;1257019.56873513;1249613.64998492;1241611.7827132;1233384.90231272;1224839.00145325
