Firm;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004
SC;152921.942359202;155007.201313217;152220.746194826;149743.838688114;142696.192945403;140637.448978565;127823.020576161;123052.117856857;110078.027691238;92556.4821785808;83183.2280874877;80205.2010011565;77056.9395017374;76646.6826086277;77607.6498421473;78948.0321630902;74512.0758491035;67073.0629524207;63214.0738959749;60902.7166232612;55017.1513366417;51055.4901654601;46790.2048886029;45725.4175653527;53043.7852717944;53833.1327142505;48022.3136155619;61798.473024875;69639.759790652;74569.989129628;70403.293434846;74934.4259214399;68014.5583715874;55942.1985430099;63676.0645109621;91433.1761845273;87044.1227387747;111420.889735113;119377.345988775;150441.189729898;135923.265386025;191757.189076636;159188.48698271;174980.977415911;169835.194135265
SD;164216.993479664;165095.434400788;158992.297829867;160302.415069729;141259.006527957;134441.366389885;136680.506643328;144062.823931005;143348.916177751;128952.087234065;110922.886987822;120501.053537735;117693.811072265;132129.528479382;116799.054613445;124572.311138233;118617.721075395;114666.001779909;100242.395666122;104140.356630299;73441.9022683776;67109.4503596747;207077.01061678;206084.882598093;171794.165188373;201022.841694308;217627.066146415;182794.084705788;202449.652615623;207045.178947606;254881.891663277;284900.554637831;234275.67276939;255059.537590574;263624.386264383;295057.473977952;255618.461191297;253128.81100518;321405.95723047;350616.243267535;305259.705782172;278937.848763422;275302.904352983;254079.05946457;257158.149465927
TN;159576.581953661;155697.924185906;152520.155333404;153581.489614491;137683.188267542;133710.33584482;132903.962093979;132356.262458062;125529.689548264;115415.141370902;87779.2506420596;88085.6647081911;84202.1507695261;86156.1061671654;88845.5413815401;90596.3862906938;87898.0117078634;82732.3487837513;83318.6309018252;79406.6611735262;69861.5748093045;65037.5685753212;65948.8230544303;71048.3826590487;88100.4427290231;93864.1379116658;90296.9084252526;115346.725735103;135862.612501655;159416.784604321;161988.40474946;170907.489662299;171278.78950168;157341.173758853;164128.761065547;181819.006633744;164173.793678652;179360.677521765;168671.516195633;173395.340544857;205494.551133193;189255.72702458;188374.368737033;159630.601074501;234670.658640497
TX;904173.62716887;900660.939615629;853132.326043166;819734.520234056;784046.56077153;786862.75382798;769783.871660664;741818.277130414;730149.440268996;689956.092011605;550629.701893781;540026.193889308;525451.38558933;559181.557160621;585396.039826863;616023.099015707;617403.952448671;595594.925950589;610820.844227298;548877.908952392;469785.135630241;421312.672639246;940770.020026089;901085.869985571;848492.269675136;1107722.20897691;1203283.43338416;996489.270188686;1160105.2325442;1218618.94320317;1212608.4972274;1367377.38822925;1423695.42924245;1364214.71253399;1236826.24675941;1295460.07470202;1040670.75992774;1319485.63658019;1459329.89317247;1684597.59926423;1599525.70952586;1585309.76708982;1437726.11863073;1493157.27306094;1900581.2299879
UT;40287.3589928226;38535.180422181;37183.8792390468;37398.0273275714;35888.4474828046;35828.6403505423;32833.8822150787;30477.777171896;28695.9687311751;24823.8637465464;19985.6635605473;19869.4490473596;18807.4406846123;19687.5643166689;17892.8624866178;20157.5838498038;20318.3606777576;20905.4613477378;22922.1423496453;20315.9424030266;17675.3772160516;17013.4203996961;20602.1516015407;20556.0239875993;27564.4889941936;31179.5028680103;32279.2800363853;37562.6429891523;43969.1002935349;46832.867327949;50431.8815262423;52745.2532434654;56795.828928372;57320.6366089368;50453.1867268449;61781.0974515945;61382.2130315943;55293.0894840851;78853.7963451007;86716.5183522982;71190.0712916676;62743.8980977836;67197.377106238;70271.6885762399;53053.3138582023
VA;164395.612590997;161668.288855288;155176.712993142;154107.538788254;146423.406650414;143728.93847821;130779.053543725;124657.127586393;114325.648138467;105301.109689159;97634.249056001;93941.0114578484;88974.2485431665;89481.3118438136;95114.8498466949;96777.8348316185;91803.2444369819;85342.6878001998;83028.6535880727;104876.270378578;100183.61815459;98643.8876185169;96474.6830558761;96496.7758344437;105743.33394616;106622.982456603;93950.9730605081;120204.666973294;134531.692072186;141529.997999872;144533.240403981;143373.256087446;149903.72828567;134965.238036194;140251.112561199;160452.77480777;150059.242728899;161854.772893119;181640.359203407;202632.540204524;207989.684501725;164858.383982879;225392.015869091;169193.588379049;236136.77775049
VT;49158.3739569134;49454.6024761344;48858.888178536;48209.637516912;48617.2597294497;46820.3762922045;40167.6301309191;35761.5371372913;29728.9353444975;24403.9925190397;21255.898891382;21052.7623614172;20814.0074810481;20451.6693176437;22453.8325973119;22538.2334305142;20640.7836850254;19393.0415867366;17559.8660527541;14369.4221222807;14261.4705652587;13788.5519431973;17999.9721327147;20642.027659783;24288.2281592725;27805.6238845308;29597.1729849758;27513.2756677889;31565.1236638962;31038.4712869093;31857.9813315101;30499.6117535683;33690.9953265158;31615.08301903;36480.7635088145;40060.3262373485;29929.6968893228;37968.8603664228;40895.409623044;51112.2791058452;54163.8795876707;37983.9262161961;40201.3578101698;32059.3755038029;38694.6080479982
WA;154285.902191361;149201.051488024;142422.948938355;141225.884554893;131798.396000951;128596.53903775;125454.207228644;117932.18779779;112897.241396181;105717.006688395;108331.830543544;109316.596512291;106349.011191823;112331.555630652;119534.681927924;122611.37340939;121409.536798112;115843.060646295;123731.811557136;123626.065769642;113272.680904902;108911.610463123;150953.069265052;152172.994357125;177830.066241758;191037.213150083;185618.586892819;198384.074809158;230817.769039132;242024.879612814;254496.554896161;260094.293301074;230046.034427636;251350.026521217;259796.178140578;245593.574471861;253108.361989197;264313.195232958;315880.637102537;311643.301890876;230112.538764269;294829.612815829;282764.829107706;233785.073475165;255511.26636814
WI;232666.420817278;226369.239382279;218449.299544064;220498.320876923;193229.120528654;192332.218993673;178578.186591059;176823.87449131;166615.297494935;148542.611914683;123977.949465261;128356.229433788;125859.513627638;134641.550503378;138164.364333256;142455.570343569;143327.525067681;140422.894261885;153683.90803642;186518.436162904;166839.023636695;153132.584040241;174104.786686706;181012.263560165;208061.391433107;210269.481321934;198661.155382014;197123.998779222;239118.310414604;255366.973852745;255899.805927377;251472.424547669;207785.568818526;232116.432113723;247282.107339668;260864.007724314;248632.866515046;305879.778060206;259122.869531322;271123.42920696;275673.279837431;365093.415504224;235427.037701133;272296.374913813;285270.252892303
WV;38392.3449233244;38270.7473810333;36514.4028793236;35454.3524720534;33302.2695574729;31386.42695606;27543.892365171;26021.4822785979;22855.8228842157;19477.3874910415;17181.3443679479;15593.1138672129;14626.7644864205;14005.9476060312;14466.2535461317;14684.5176360392;14300.1537467596;13243.4361924728;14656.0372248362;13554.7480198348;13214.2499697485;12425.8469466783;13189.4127919301;13366.1827545959;15881.959443012;17050.8090574934;15654.8373259762;21620.5132441977;24132.6674879794;23929.8258919282;24439.5585181568;26111.6638817681;26754.0226072557;26478.7422295327;30700.7230522061;39128.1526267781;38050.6321061578;47698.01351172;54630.9037215583;52624.9760419433;40009.449593806;44320.2298122022;44408.3137277634;40473.0472969875;46309.8459179533
WY;61642.8495589609;59968.8532336453;58653.7665810179;60323.0286844157;65578.3771667852;66382.7553375499;64563.1184174762;62334.7354659098;61044.7886852675;56201.2673735775;50503.5644627483;49645.922265257;47191.6633449801;46434.816025412;46166.4437680094;43634.8420750715;44038.7723150547;44210.8647860983;45929.831760136;42694.374408271;37061.5701623177;34540.6849463202;38759.6747711096;38786.2176399649;40260.2922859452;42059.837663933;38646.0392796888;52979.9125956666;65674.9117130244;60848.1787593891;61282.7026180695;71377.0475109141;78992.0149798085;83997.9640341742;68677.7111201044;82967.2330138608;88127.6438585164;72048.189484469;102150.557913026;109627.900624974;88824.0852130889;69173.5905183573;85320.4282551625;84559.3374957351;67236.8187029123
