Firm;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004
ND;0.385329114041837;0.418996554214812;0.476787306995286;0.423415111442703;0.424871413343096;0.421679316428792;0.455785102715853;0.44441705269691;0.402713442040043;0.436608431391365;0.484723140534943;0.402971133539183;0.516823160026447;0.926787832081394;1.22928184018938;1.06089465595631;0.830682756777792;0.7277222574398;0.766889755066806;0.783267642830878;0.962238840740307;0.895527453016481;0.829233644359387;0.92526827647401;0.932444380836513;0.876542488268097;0.819832135995052;0.830232411498866;1.09005549159084;0.951643553543518;0.853349851282937;0.839038689574158;0.826592666467519;0.950312778747662;0.936252391187662;0.984811674474165;0.994988294141098;0.897734624092426;0.808121586767443;0.769642396523192;0.759216643182835;0.737610226181097;0.797467135496995;0.848521653605022;0.902693189107747
NE;0.345673582085891;0.3848549747577;0.415564352591156;0.419445050369413;0.455171999194092;0.465974219473326;0.461796722763061;0.46184572166211;0.481193720695453;0.426017357986496;0.456823238995607;0.440644333466648;0.480621222200152;0.712055890938283;0.926554231766136;0.851762587263335;0.78891820951764;0.693123804049874;0.718324518054321;0.802461658355212;0.930026557291146;1.02052312711249;0.880011917873736;1.03327577135705;1.02026341533173;0.888379777206105;0.889052068371819;0.81119223596369;0.898110008348609;0.994454953412196;0.901496939782568;0.854621003913362;0.86880739075297;0.858964346545267;0.834129733995349;1.01139746596368;1.03496558866499;0.891751102826585;0.765107367541449;0.702761128830821;0.739341547979125;0.735463411061284;0.769788880510321;0.786120997864758;0.858051085802377
NH;0.363311240399328;0.352900026003471;0.339393570399536;0.384002161486966;0.416323766229337;0.432169384931464;0.441777747269955;0.377326469730392;0.37926362157381;0.403368809542591;0.421225209576205;0.436584389994862;0.49196509293394;0.596044556056072;0.702148412215325;0.692811175136993;0.729533002795508;0.713299627932385;0.711444652139959;0.759003226396715;0.763377630603238;0.876586757261572;0.896579074450647;0.934785819293737;0.968748524734926;0.98865437955786;1.01595765108411;1.03273058288125;1.13984302715043;1.14086452052926;1.11416697082567;1.12771111708037;1.10534929139824;1.13761344202701;1.19174613803438;1.19414708125645;1.23960171409522;1.25797229335304;1.31715138239839;1.28839584991987;1.29895737676457;1.32518708559567;1.3500603313708;1.3929704525537;1.4216275696475
NJ;0.310837495888402;0.344120347691189;0.325201258580283;0.354093161355114;0.372438251153355;0.383942910253875;0.422428646171124;0.401903054344656;0.4016588711403;0.409152551200344;0.41988095500135;0.431178341053847;0.498374485325951;0.587037626577223;0.644731492918165;0.653561663333287;0.617386245764697;0.691024663014418;0.70680903301141;0.74413422950101;0.779138230746494;0.853072769570366;0.849322584548009;0.895281524824757;0.900760711606026;0.876874326805234;0.907725149230277;0.895914123872986;0.925027897336012;0.968805162358713;0.941644523803379;0.930353689961781;0.986233542276835;1.01244913054331;1.0430588021139;1.05884710055437;1.12748441597097;1.12911326425977;1.11440134482296;1.07040235073362;1.11379766115811;1.08930981779583;1.1554917137625;1.16465474858663;1.16775422269222
NM;0.379092405357202;0.409660331423556;0.422201998065413;0.437933153159258;0.448355954033977;0.435149929501068;0.466283424746276;0.501878037175767;0.469985301563592;0.508419205373588;0.521917085168152;0.527058528220481;0.597705490762376;0.726567081854777;0.867401521675961;0.790965638373664;0.807106251659298;0.763913548098017;0.818894873611162;0.912034425917455;0.973742646983229;1.00438930407159;0.935688457188155;1.08790056193326;1.10506688733373;1.0224084690046;1.0188307992791;1.01092686657871;1.06923763055682;1.23270176735356;1.29953048084494;1.26434683577517;1.14863016758955;1.1015147231448;1.19089666502223;1.26575248399209;1.23754164662502;1.23085217942285;1.17036128618838;1.14290203680547;1.10384861393909;1.08149657501561;1.1858057463188;1.23071520450122;1.28876006562746
NV;0.347903630832315;0.297494471416078;0.267405972211961;0.298369937571931;0.285705532847919;0.290761277795042;0.333638300711946;0.34745499455086;0.299627725422927;0.322310644168878;0.339811621681938;0.359547079759722;0.396724239277483;0.589036977856195;0.722655559566832;0.70009808660413;0.763038035543873;0.702776898638115;0.656644077019924;0.808202829616272;1.07854442162607;0.969716416283257;0.894695941996424;1.03405966216001;0.89652136337328;0.892125323632296;0.877243564431377;0.854739847681215;1.01383363186031;1.0609515187551;1.08867627083074;1.00410709877545;0.857069813316273;1.15474160378052;1.15005927478746;1.16419000292146;1.17318195437915;1.1775177592129;1.18791120401436;0.957699616424816;1.07056498129537;1.18477437924597;1.222825041846;1.13322472499996;1.14883988704644
NY;0.329621425394933;0.324207472023789;0.339394765851323;0.380825627132236;0.379311760503017;0.388525895213125;0.397619976655939;0.359105692447261;0.3663320879884;0.393737329322589;0.401523083362086;0.404384819182818;0.447719345584925;0.573825022614589;0.679934213825812;0.677461192363092;0.682999242168695;0.680394500799089;0.727483301577368;0.726812779889453;0.73425850686897;0.888292947757592;0.840135535498557;0.881877870909221;0.914448797613894;0.846809832927494;0.837052905294327;0.812999252024761;0.924546781457391;0.944005058901091;0.911643227829026;0.943080324506823;0.968838836949567;0.949218151736523;0.944284824647313;0.967434812551051;1.05574974292875;0.978720062453314;0.979110589678739;0.985207047298711;1.01534487797815;1.0202543534519;1.08416015084985;1.10079438955865;1.12336038716396
OH;0.351368630781219;0.387236901315409;0.390299515253341;0.39997221904933;0.414483714384304;0.422695557908858;0.459715276200272;0.420195505823956;0.408798645945644;0.427967679496042;0.460102720469867;0.440266571383251;0.481835815852136;0.708714953698901;0.934602042038544;0.790779380355327;0.783263939052919;0.748475498315545;0.787337496567182;0.864522566839653;0.934711790108902;0.971529798073193;0.842597790310433;1.03021628112428;0.977563401292071;0.837756467002021;0.795879996686591;0.832215515479702;1.05259696078569;1.00972238812513;0.943966521549027;0.933348785914104;0.916864355522562;0.922117007481479;0.894584310209235;0.976504895385448;1.1173119287566;1.063364867385;0.901251461885381;0.872968381719607;0.839592802210399;0.858968230139281;0.896169642978197;0.962570238548338;0.995769901534215
OK;0.368474209185381;0.392832516144413;0.457324935195043;0.452246632193235;0.424938790319709;0.382194055178516;0.476005848919974;0.474741818870106;0.427197013893398;0.4290953942913;0.474068060325007;0.535737781711885;0.538747634086095;0.729984247807574;0.875491068921513;0.760954919194178;0.751030972841923;0.695626007714433;0.805520644762658;0.878227039154841;0.915237249696212;0.950586603993756;0.884948040041909;0.960746514646153;1.01877328236797;1.01140960886609;1.03319193647258;0.998226015097745;1.00297274707118;0.995093923579685;1.00195562205698;0.977127146259223;0.957057083107569;0.98027374838122;1.03156009797103;1.08850991075407;1.1295547985479;0.984247078579922;0.903296106876564;0.849531594925752;0.848090800096437;0.860469701318486;0.911080599465986;0.89853728689542;0.952680355535314
OR;0.385174873296677;0.36497477147024;0.370573472415031;0.37225596599706;0.377511396241344;0.3898043585189;0.412087421465997;0.415077537780826;0.411311520368051;0.404723976768142;0.410087146139833;0.401308290050326;0.478037664452996;0.690981549546732;0.866822672914154;0.7384574171061;0.700128246335073;0.67654788746746;0.727234153555684;0.780660090990312;0.854948240033598;0.846001723315009;0.864390490858858;0.900701639114334;0.893783821438572;0.915873887683143;0.991968127830305;0.875129973982538;0.908681984260125;0.973385089840764;0.975699786713831;1.00060887542076;0.993329216482603;1.00025922869335;0.992900395211118;1.06228171018833;1.07267247930961;1.04872458042418;0.986414540316064;0.961986616977329;0.955768143519361;0.979528537090906;1.03764271040194;1.03628979536335;1.06867844853052
